ï..year,month,day,dotw,start_hour,start_minute,end_hour,end_minute,event,value,units,caregiver,age
2019,4,26,Friday,NA,NA,NA,NA,trait_length,56.1,cm,rainbow,NA
2019,4,22,Monday,NA,NA,NA,NA,trait_length,54.6,cm,rainbow,NA
2019,8,19,Monday,NA,NA,NA,NA,trait_head_circum,42.5,cm,rainbow,NA
2019,6,24,Monday,NA,NA,NA,NA,trait_head_circum,40.6,cm,rainbow,NA
2019,5,20,Monday,NA,NA,NA,NA,trait_head_circum,38.7,cm,rainbow,NA
2019,4,22,Monday,NA,NA,NA,NA,trait_head_circum,33,cm,rainbow,NA
2019,10,14,Monday,NA,NA,NA,NA,skill_situp_partial,NA,,jsmkch,NA
2019,10,1,Tuesday,NA,NA,NA,NA,intro_solidfood_regularly,NA,,jsmkch,NA
2019,9,2,Monday,NA,NA,NA,NA,intro_solidfood,NA,,jsmkch,NA
2019,9,30,Monday,NA,NA,NA,NA,trait_mass,8.56,kg,rainbow,NA
2019,9,30,Monday,NA,NA,NA,NA,temperature,102.1,degreesF,rainbow,NA
2019,9,25,Wednesday,NA,NA,NA,NA,trait_mass,8.48,kg,rainbow,NA
2019,9,25,Wednesday,14,20,NA,NA,temperature,99.3,degreesF,rainbow,NA
2019,9,25,Wednesday,15,30,NA,NA,temperature,98.2,degreesF,rainbow,NA
2019,9,26,Thursday,18,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,9,27,Friday,6,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,9,27,Friday,18,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,9,28,Saturday,6,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,9,29,Sunday,6,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,9,29,Sunday,18,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,9,30,Monday,6,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,9,30,Monday,18,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,1,Tuesday,6,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,1,Tuesday,18,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,2,Wednesday,6,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,2,Wednesday,18,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,3,Thursday,6,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,3,Thursday,18,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,4,Friday,6,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,4,Friday,18,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,5,Saturday,6,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,5,Saturday,18,NA,NA,NA,amoxicilin,5,ml,jsmkch,NA
2019,10,21,Monday,7,26,NA,NA,wet,NA,,kc,NA
2019,10,21,Monday,9,15,NA,NA,wet,NA,,vona,NA
2019,10,21,Monday,11,10,NA,NA,wet,NA,,vona,NA
2019,10,21,Monday,13,33,NA,NA,wet,NA,,vona,NA
2019,10,21,Monday,13,42,NA,NA,bowel,NA,,vona,NA
2019,10,21,Monday,8,NA,NA,NA,caregiver_change,NA,,kc_vona,NA
2019,10,21,Monday,8,1,NA,NA,bottle,2,oz,vona,NA
2019,10,21,Monday,9,0,NA,NA,bottle,2.5,oz,vona,NA
2019,10,21,Monday,11,45,NA,NA,bottle,2,oz,vona,NA
2019,10,21,Monday,14,15,NA,NA,bottle,2.5,oz,vona,NA
2019,10,21,Monday,9,27,10,0,nap,NA,,vona,NA
2019,10,21,Monday,13,0,13,30,nap,NA,,vona,NA
2019,10,21,Monday,NA,NA,NA,NA,skill_pullup,NA,,vona_kch,NA
2019,10,22,Tuesday,7,0,NA,NA,dry,NA,,ap,NA
2019,10,22,Tuesday,8,5,NA,NA,wet,NA,,ap,NA
2019,10,22,Tuesday,10,35,NA,NA,wet,NA,,ap,NA
2019,10,22,Tuesday,12,0,NA,NA,bowel,NA,,jd,NA
2019,10,22,Tuesday,13,30,NA,NA,wet,NA,,ap,NA
2019,10,22,Tuesday,14,45,NA,NA,wet,NA,,ap,NA
2019,10,22,Tuesday,8,0,NA,NA,bottle,2,oz,ap,NA
2019,10,22,Tuesday,10,40,NA,NA,bottle,3,oz,ap,NA
2019,10,22,Tuesday,13,0,NA,NA,bottle,2,oz,ap,NA
2019,10,22,Tuesday,9,17,10,30,nap,NA,,ap,NA
2019,10,22,Tuesday,13,10,13,25,nap,NA,,ap,NA
2019,10,22,Tuesday,19,0,NA,NA,intro_sleeping_nursery,NA,,jsmkch,NA
2019,10,4,Friday,NA,NA,NA,NA,trait_tooth_incisor_lower_right,NA,,jsmkch,NA
2019,10,23,Wednesday,NA,NA,NA,NA,trait_tooth_incisor_lower_left,NA,,jsmkch,NA
2019,10,23,Wednesday,7,35,NA,NA,dry,NA,,kc,NA
2019,10,23,Wednesday,9,0,NA,NA,wet,NA,,ap,NA
2019,10,23,Wednesday,10,45,NA,NA,wet,NA,,ap,NA
2019,10,23,Wednesday,13,0,NA,NA,wet,NA,,ap,NA
2019,10,23,Wednesday,14,50,NA,NA,wet,NA,,ap,NA
2019,10,23,Wednesday,8,0,NA,NA,bottle,2,oz,ap,NA
2019,10,23,Wednesday,8,45,NA,NA,bottle,1,oz,ap,NA
2019,10,23,Wednesday,10,15,NA,NA,bottle,2,oz,ap,NA
2019,10,23,Wednesday,11,10,NA,NA,bottle,3,oz,ap,NA
2019,10,23,Wednesday,13,45,NA,NA,bottle,2.5,oz,ap,NA
2019,10,23,Wednesday,9,0,9,45,nap,NA,,ap,NA
2019,10,23,Wednesday,11,32,12,55,nap,NA,,ap,NA
2019,10,24,Thursday,7,30,NA,NA,dry,NA,,ap,NA
2019,10,24,Thursday,8,15,NA,NA,bowel,NA,,ap,NA
2019,10,24,Thursday,10,15,NA,NA,wet,NA,,ap,NA
2019,10,24,Thursday,12,40,NA,NA,wet,NA,,ap,NA
2019,10,24,Thursday,14,40,NA,NA,wet,NA,,ap,NA
2019,10,24,Thursday,8,5,NA,NA,bottle,1.5,oz,ap,NA
2019,10,24,Thursday,10,15,NA,NA,bottle,3,oz,ap,NA
2019,10,24,Thursday,13,10,NA,NA,bottle,2,oz,ap,NA
2019,10,24,Thursday,13,45,NA,NA,bottle,3,oz,ap,NA
2019,10,24,Thursday,14,30,NA,NA,bottle,2.5,oz,ap,NA
2019,10,24,Thursday,15,50,NA,NA,bottle,2.5,oz,ap,NA
2019,10,24,Thursday,8,45,9,15,nap,NA,,ap,NA
2019,10,24,Thursday,11,10,12,40,nap,NA,,ap,NA
2019,10,25,Friday,7,15,NA,NA,dry,NA,,kc,NA
2019,10,25,Friday,8,15,NA,NA,wet,NA,,ap,NA
2019,10,25,Friday,10,10,NA,NA,wet,NA,,vona,NA
2019,10,25,Friday,12,17,NA,NA,wet,NA,,vona,NA
2019,10,25,Friday,14,15,NA,NA,wet,NA,,vona,NA
2019,10,25,Friday,16,30,NA,NA,wet,NA,,vona,NA
2019,10,25,Friday,8,0,NA,NA,bottle,1.5,oz,ap,NA
2019,10,25,Friday,9,15,NA,NA,bottle,3,oz,vona,NA
2019,10,25,Friday,11,0,NA,NA,bottle,3,oz,vona,NA
2019,10,25,Friday,12,45,NA,NA,bottle,3,oz,vona,NA
2019,10,25,Friday,14,15,NA,NA,bottle,2,oz,vona,NA
2019,10,25,Friday,15,0,NA,NA,bottle,2,oz,vona,NA
2019,10,25,Friday,11,40,12,14,nap,NA,,vona,NA
2019,10,25,Friday,15,10,NA,NA,nap,NA,,vona,NA
2019,10,25,Friday,8,30,NA,NA,caregiver_change,NA,,ap_vona,NA
2019,10,28,Monday,7,5,NA,NA,dry,NA,,ap,NA
2019,10,28,Monday,7,50,NA,NA,wet,NA,,ap,NA
2019,10,28,Monday,9,25,NA,NA,wet,NA,,vona,NA
2019,10,28,Monday,11,45,NA,NA,wet,NA,,vona,NA
2019,10,28,Monday,13,48,NA,NA,wet,NA,,vona,NA
2019,10,28,Monday,15,5,NA,NA,wet,NA,,vona,NA
2019,10,28,Monday,8,45,NA,NA,bottle,2,oz,vona,NA
2019,10,28,Monday,9,25,NA,NA,bottle,2,oz,vona,NA
2019,10,28,Monday,10,45,NA,NA,bottle,2,oz,vona,NA
2019,10,28,Monday,11,45,NA,NA,bottle,2,oz,vona,NA
2019,10,28,Monday,13,25,NA,NA,bottle,2,oz,vona,NA
2019,10,28,Monday,15,0,NA,NA,bottle,2,oz,vona,NA
2019,10,28,Monday,10,53,11,45,nap,NA,,vona,NA
2019,10,28,Monday,12,19,12,30,nap,NA,,vona,NA
2019,10,29,Tuesday,7,45,NA,NA,wet,NA,,ap,NA
2019,10,29,Tuesday,9,45,NA,NA,wet,NA,,ap,NA
2019,10,29,Tuesday,11,30,NA,NA,wet,NA,,jd,NA
2019,10,29,Tuesday,14,10,NA,NA,wet,NA,,ap,NA
2019,10,29,Tuesday,15,15,NA,NA,wet,NA,,ap,NA
2019,10,29,Tuesday,8,0,NA,NA,bottle,2,oz,ap,NA
2019,10,29,Tuesday,8,50,NA,NA,bottle,2,oz,ap,NA
2019,10,29,Tuesday,10,20,NA,NA,bottle,3,oz,ap,NA
2019,10,29,Tuesday,12,5,NA,NA,bottle,3,oz,ap,NA
2019,10,29,Tuesday,13,20,NA,NA,bottle,3,oz,ap,NA
2019,10,29,Tuesday,14,55,NA,NA,bottle,2.5,oz,ap,NA
2019,10,29,Tuesday,10,29,11,30,nap,NA,,ap,NA
2019,10,29,Tuesday,13,29,14,5,nap,NA,,ap,NA
2019,10,29,Tuesday,10,15,NA,NA,solids,3,pepper,ap,NA
2019,10,29,Tuesday,14,30,NA,NA,solids,1,pepper_cheese,ap,NA
2019,10,30,Wednesday,7,5,NA,NA,dry,NA,,ap,NA
2019,10,30,Wednesday,7,50,NA,NA,wet,NA,,ap,NA
2019,10,30,Wednesday,10,0,NA,NA,wet,NA,,ap,NA
2019,10,30,Wednesday,12,20,NA,NA,wet,NA,,ap,NA
2019,10,30,Wednesday,13,50,NA,NA,wet,NA,,ap,NA
2019,10,30,Wednesday,15,13,NA,NA,wet,NA,,kc,NA
2019,10,30,Wednesday,8,20,NA,NA,bottle,1.5,oz,ap,NA
2019,10,30,Wednesday,8,45,NA,NA,bottle,2.5,oz,ap,NA
2019,10,30,Wednesday,10,30,NA,NA,bottle,3,oz,ap,NA
2019,10,30,Wednesday,11,45,NA,NA,bottle,2,oz,ap,NA
2019,10,30,Wednesday,12,45,NA,NA,bottle,3,oz,ap,NA
2019,10,30,Wednesday,13,45,NA,NA,bottle,1.5,oz,ap,NA
2019,10,30,Wednesday,14,15,NA,NA,bottle,3,oz,ap,NA
2019,10,30,Wednesday,10,15,NA,NA,solids,3,pepper_cheese,ap,NA
2019,10,30,Wednesday,13,0,NA,NA,solids,0,pepper_sweetpotato,ap,NA
2019,10,30,Wednesday,9,7,9,45,nap,NA,,ap,NA
2019,10,30,Wednesday,11,40,12,0,nap,NA,,ap,NA
2019,10,31,Thursday,7,10,NA,NA,wet,NA,,ap,NA
2019,10,31,Thursday,9,0,NA,NA,wet,NA,,ap,NA
2019,10,31,Thursday,11,0,NA,NA,wet,NA,,ap,NA
2019,10,31,Thursday,13,10,NA,NA,wet,NA,,ap,NA
2019,10,31,Thursday,14,50,NA,NA,wet,NA,,ap,NA
2019,10,31,Thursday,9,20,NA,NA,bottle,2.5,oz,ap,NA
2019,10,31,Thursday,10,0,NA,NA,bottle,2.5,oz,ap,NA
2019,10,31,Thursday,11,55,NA,NA,bottle,3,oz,ap,NA
2019,10,31,Thursday,13,45,NA,NA,bottle,2.5,oz,ap,NA
2019,10,31,Thursday,10,40,NA,NA,solids,3,squash_cheese,ap,NA
2019,10,31,Thursday,14,10,NA,NA,solids,2,pepper_cheese,ap,NA
2019,10,31,Thursday,12,5,13,5,nap,NA,,ap,NA
2019,11,1,Friday,8,10,NA,NA,wet,NA,,ap,NA
2019,11,1,Friday,10,15,NA,NA,wet,NA,,vona,NA
2019,11,1,Friday,12,1,NA,NA,wet,NA,,vona,NA
2019,11,1,Friday,14,0,NA,NA,wet,NA,,vona,NA
2019,11,1,Friday,15,10,NA,NA,bowel,NA,,vona,NA
2019,11,1,Friday,8,15,NA,NA,bottle,2.5,oz,ap,NA
2019,11,1,Friday,9,30,NA,NA,bottle,2.5,oz,vona,NA
2019,11,1,Friday,12,5,NA,NA,bottle,3,oz,vona,NA
2019,11,1,Friday,13,30,NA,NA,bottle,3,oz,vona,NA
2019,11,1,Friday,9,47,10,2,nap,NA,,vona,NA
2019,11,1,Friday,12,17,13,18,nap,NA,,vona,NA
2019,11,1,Friday,11,0,NA,NA,solids,4,egg_pepper,vona,NA
2019,11,1,Friday,14,25,NA,NA,solids,1,egg_pepper,vona,NA
2019,11,1,Friday,8,30,NA,NA,caregiver_change,NA,,ap_vona,NA
2019,11,4,Monday,7,16,NA,NA,dry,NA,,kc,NA
2019,11,4,Monday,8,0,NA,NA,wet,NA,,kc,NA
2019,11,4,Monday,8,30,NA,NA,caregiver_change,NA,,kc_ij,NA
